Date,Open,High,Low,Close,Volume
2000-03-08,28.806578094153096,29.535858552232924,27.942956499058567,29.343942642211914,94290000
2000-03-09,29.267157405614853,30.706525802612305,29.17119951248169,30.706525802612305,88198800
2000-03-10,30.572200489516305,31.474205149282323,30.553008901010646,31.013607025146484,85589000
2000-03-13,29.97726150921413,30.78330823353359,29.938878331865585,30.092411041259766,61831800
2000-03-14,30.284331483377265,30.47624739898802,29.20960235595703,29.20960235595703,73489200
2000-03-15,29.036880519411977,29.670203095182366,28.76819821453969,29.2863712310791,53208000
2000-03-16,29.45909556992557,29.689394688387527,28.633857062103548,29.2863712310791,77300800
2000-03-17,29.247960605261458,30.552987718882047,29.017661702857826,30.514604568481445,81161600
2000-03-20,30.322722090989238,30.629787631151157,29.631824625624926,29.9005069732666,47773000
2000-03-21,29.708557908552407,31.666098545937643,29.631791609047106,31.550949096679688,81648800
2000-03-22,31.570160995095463,32.433782420493216,31.051988139856814,31.70450210571289,93975800
2000-03-23,32.79841382543468,34.65999729007316,32.740839079105655,34.35293197631836,148224000
2000-03-24,34.5832420182615,35.31252237158777,33.64285419423552,34.29536819458008,112196800
2000-03-27,33.091090440320535,33.23982522408883,31.91560585892594,31.953989028930664,111434000
2000-03-28,31.819646662762953,32.990333301139636,31.435814978049287,32.03075408935547,81114400
2000-03-29,32.29944338784621,33.45093869579082,32.280251799380466,32.91357421875,64363800
2000-03-30,32.60648939024292,33.35496089478646,31.47418634490782,31.742868423461914,64178400
2000-03-31,32.54894696403952,33.23984442318187,31.973199081420898,32.62571334838867,64281400
2000-04-03,28.998490168271072,29.63181258756488,27.63588738736621,27.904569625854492,260118200
2000-04-04,28.115688975461367,28.250030151453334,26.081379739011602,27.19449234008789,181244400
2000-04-05,27.09852720997613,27.175293576010056,26.369246732653824,26.52277946472168,82887600
2000-04-06,26.98337868757026,27.021761872047602,26.182129711605782,26.407630920410156,66421400
2000-04-07,26.714694245990955,27.443974692361397,26.100563343784266,27.3480167388916,82613600
2000-04-10,27.213675984456735,27.213675984456735,26.407629164042643,26.426820755004883,60685400
2000-04-11,26.13894152747892,26.42681533284763,25.63996026483982,25.755109786987305,71961800
2000-04-12,25.21774762371394,25.256130801223396,24.18140183095857,24.37331771850586,153003800
2000-04-13,24.8339116430433,25.256126524146044,24.258164077903192,24.334930419921875,94316200
2000-04-14,24.296553915708902,24.411703460333115,22.492544383262903,22.761226654052734,151217800
2000-04-17,22.79960464527815,23.336969064527132,22.415772917243167,23.298585891723633,119772200
2000-04-18,23.49050921076855,25.160177757612395,23.29859328584397,24.73796272277832,91794600
2000-04-19,25.006636429438995,25.02582801534033,23.98948237666826,24.162206649780273,53715400
2000-04-20,24.143015685576064,24.526847413486653,23.797567130456535,24.23897361755371,52387400
2000-04-24,20.650154536034332,20.880453657254044,19.959257172375192,20.45823860168457,313645800
2000-04-25,21.11074791298256,21.34104698112419,20.765299310770118,21.302663803100586,159517400
2000-04-26,21.494580156662884,21.840028766323538,20.688533400788028,20.880449295043945,107091200
2000-04-27,20.70772005045318,21.475383444353206,20.68852846560568,21.437000274658203,77669800
2000-04-28,21.72487195332845,21.801638285319008,20.95720863342285,21.41780662536621,78082600
2000-05-01,22.37739129573741,22.72283987491689,22.012751128825737,22.55011558532715,107811000
2000-05-02,22.358188560908935,22.56929592071151,21.34103491822381,21.45618438720703,97716200
2000-05-03,21.609730222987537,21.744071352260107,21.129940475585506,21.66730499267578,55354800
2000-05-04,21.59053071368132,21.878404456530404,21.28346538797563,21.62891387939453,43317200
2000-05-05,21.571348394786117,22.051138172250223,21.45619884819473,21.840030670166016,36402200
2000-05-08,21.782448801913215,21.91678989584572,21.3986171049632,21.437000274658203,36187600
2000-05-09,21.552158399661018,21.62892476973995,20.726919921312465,20.822877883911133,60778400
2000-05-10,20.803678409911416,20.84206158040941,20.18954768194355,20.323888778686523,67740000
2000-05-11,20.45823215604048,20.918830253362216,20.189549932602798,20.842063903808594,58390800
2000-05-12,21.014784805131544,21.417808075366946,20.957210052240775,21.129934310913086,37886000
2000-05-15,21.18751426902977,21.321855392112386,20.880448844840934,21.302663803100586,33899600
2000-05-16,21.360231240018667,21.68648814125884,21.206698580611523,21.341039657592773,48410600
2000-05-17,21.149128830223752,21.225895178064853,20.650147569256585,20.784488677978516,53242000
2000-05-18,20.899636336156398,20.899636336156398,20.227930852441546,20.323888778686523,53640400
2000-05-19,20.074401085933278,20.247125378259664,19.805718853425567,19.978443145751953,66578000
2000-05-22,19.99762867720473,20.036011841652343,19.17239064158112,19.709754943847656,69955000
2000-05-23,19.61380408991692,20.131976996402003,19.364313431238916,19.40269660949707,57963200
2000-05-24,19.3835051021085,20.43904250865896,19.34512192368848,20.131977081298828,85482400
2000-05-25,19.824913245875663,19.88248801812893,18.76937575456573,18.884525299072266,94348800
2000-05-26,19.0572359758379,19.229960168972386,18.539063396434454,18.865320205688477,55822000
2000-05-30,19.17239987074271,19.69057284022224,19.038058730507274,19.46027374267578,68536400
2000-05-31,19.541834076205927,19.56102566380839,19.057246489243788,19.210779190063477,54968200
2000-06-01,19.767332547862672,20.26631375780872,19.59460828288135,19.824907302856445,94507200
2000-06-02,20.26631623321159,20.49661528131627,19.95925083573869,20.362274169921875,80463200
2000-06-05,20.27110420654867,20.995586274048993,20.266306312061914,20.534988403320312,64400000
2000-06-06,20.938016739097062,21.45618947232861,20.822867242823385,21.379423141479492,99019000
2000-06-07,21.264279581976275,21.724877695665292,20.611765587583502,21.64811134338379,76310600
2000-06-08,21.974364019977735,22.14708827865005,20.957210052240775,21.129934310913086,94765600
2000-06-09,21.379424906773096,21.39861649107002,20.976401636537698,21.129934310913086,35710200
2000-06-12,21.187502053519275,21.187502053519275,20.381455779744083,20.534988403320312,49260600
2000-06-13,20.496615330817292,20.880447078585405,20.304699456933232,20.842063903808594,44289200
2000-06-14,21.43700387460966,21.801644047946795,21.341045934257778,21.64811134338379,79992400
2000-06-15,21.7440626032406,22.31981006846321,21.686487856718337,22.223852157592773,65592600
2000-06-16,22.300622783992747,22.454155470973763,21.95517423828546,22.281431198120117,68710600
2000-06-19,22.281432086274826,22.66526381902719,22.10870780653626,22.626880645751953,46604800
2000-06-20,22.68446034804496,23.10667534606272,22.646077166406982,23.010717391967773,62275000
2000-06-21,23.644033135045508,25.236934718007177,23.62484154970862,24.776336669921875,160399600
2000-06-22,24.987443977678325,25.179359830041445,24.354121664880026,24.526845932006836,87315200
2000-06-23,24.546043649183964,24.58442682924524,23.644038917744055,23.855146408081055,49811600
2000-06-26,23.797568495168626,24.603615170004982,23.797568495168626,24.411699295043945,48287000
2000-06-27,24.334923564962317,24.60360568634203,24.066241443582605,24.20058250427246,31071200
2000-06-28,24.258165203949243,24.584422172673243,24.143015685576064,24.23897361755371,37459200
2000-06-29,24.027869486326146,24.238976965838596,23.663229294441006,23.70161247253418,38449000
2000-06-30,23.663221223652364,24.56522560119629,23.548071728646757,24.56522560119629,52356400
2000-07-03,24.469267688691616,24.584417183697223,24.373309776186943,24.56522560119629,15734800
2000-07-05,24.5268482463375,24.5268482463375,24.027866983109977,24.104633331298828,34824400
2000-07-06,24.219772011893134,25.083393042428153,24.104622541155134,24.85309410095215,47873200
2000-07-07,24.953863983837568,25.448047408243504,24.737958604242742,25.179365158081055,54153200
2000-07-10,24.776335425868357,24.968251269600877,24.373312154030067,24.39250373840332,52689800
2000-07-11,24.20059280937882,24.718765692688276,24.104634868025215,24.296550750732422,37164800
2000-07-12,24.027871359739787,24.872301343628404,23.701614320510092,24.66119384765625,58370200
2000-07-13,24.200585376480017,24.565225441629202,23.759178981825745,24.54603385925293,80843200
2000-07-14,24.411697895113477,24.488464240695595,24.085440926389477,24.23897361755371,51180600
2000-07-17,24.02787193463003,24.430895345674145,23.797572842604822,24.00868034362793,53992800
2000-07-18,23.835951112637854,24.411698724054226,23.778376351496217,24.104633331298828,70617200
2000-07-19,23.35616543598664,23.797572013659355,22.358202738639633,22.454160690307617,139924600
2000-07-20,22.55011517103254,23.106671205041003,22.45415723413453,22.97233009338379,54690600
2000-07-21,22.95313408669461,23.02990042143272,22.070321237206358,22.204662322998047,56100600
2000-07-24,22.127903150181734,22.147094740077815,21.49458068361105,21.66730499267578,56165600
2000-07-25,21.744061578875005,21.80163632268491,20.995589909346208,21.1875057220459,64188600
2000-07-26,21.206709734305807,21.341050881943946,20.65015355123353,20.822877883911133,85404600
2000-07-27,20.84206566681733,21.532962871242212,20.726916132746513,21.302663803100586,74337600
2000-07-28,21.782458189891592,22.05114049355545,21.3794347343958,21.39862632751465,75645600
2000-07-31,21.552149783743207,21.840023556455716,21.2642760110307,21.437000274658203,70283800
2000-08-01,21.475384449286285,21.51376762077741,20.938020048410486,21.091552734375,47163600
2000-08-02,21.053173145947156,21.628920816301225,21.033981556935352,21.302663803100586,48269200
2000-08-03,20.93802569005837,21.609731372140903,20.918834099141726,21.571348190307617,54543400
2000-08-04,21.321852861649305,21.45619396878841,20.93802112696615,21.225894927978516,38107400
2000-08-07,21.552154081208364,21.84002791132246,21.417812960488455,21.494579315185547,52741800
2000-08-08,21.513773253957094,22.933950970989052,21.49458166318639,22.761226654052734,138038800
2000-08-09,22.646060359197033,22.991508737557666,22.454144593441125,22.799592971801758,63945600
2000-08-10,22.66526501273124,22.742031363324738,22.031942620334853,22.30062484741211,48986000
2000-08-11,22.243053436279297,22.319819798440744,21.993562759254594,22.243053436279297,35629600
2000-08-14,22.204673469840706,22.530930556260145,21.916799570058846,22.166290283203125,53427000
2000-08-15,22.108717993291883,22.415783520976493,21.95518522944958,21.993568420410156,40714200
2000-08-16,22.070312080248982,22.185461534580718,21.667288990087915,21.8016300201416,44976200
2000-08-17,21.84002413687227,22.108706331877727,21.667299868654474,21.974365234375,36112800
2000-08-18,21.840013171585515,21.935971050195292,21.49456480859031,21.8016300201416,54438800
2000-08-21,21.705682597540118,21.744065767473877,21.51376674787133,21.686491012573242,34119600
2000-08-22,21.744069223236618,22.24305051167806,21.56174913707532,21.87841033935547,54428200
2000-08-23,21.744064172670615,21.84002209046704,21.609723087755615,21.724872589111328,36726800
2000-08-24,21.686497941377503,21.85922226126458,21.475390439293296,21.840030670166016,42405400
2000-08-25,21.705682597540118,22.012747957010184,21.667299427606363,21.686491012573242,52729400
2000-08-28,21.55214786278794,22.147086940033198,21.532956279650996,21.89759635925293,56421600
2000-08-29,21.85921415085309,22.339003750301142,21.763256230963485,21.782447814941406,59400200
2000-08-30,21.70568679060255,21.78245314529964,21.398621371814183,21.494579315185547,53498800
2000-08-31,21.763257217065714,22.108705744320726,21.3986171049632,21.437000274658203,72575400
2000-09-01,21.494585480524403,21.6865014223148,21.398627509629208,21.552160263061523,37629800
2000-09-05,21.494572005382405,21.7056794090067,21.436997258939417,21.532955169677734,50755200
2000-09-06,21.513775285571466,21.705691211401717,21.28347617457516,21.32185935974121,62960800
2000-09-07,21.49458327961223,22.127905822672233,21.321858949686774,21.513774871826172,111711200
2000-09-08,21.60973100860018,21.763263733350446,21.24509078731829,21.28347396850586,56709600
2000-09-11,21.225892232397708,21.39861649107002,20.899635299350003,21.129934310913086,48495200
2000-09-12,21.110744826290585,21.283469102142053,20.765296274587648,20.9188289642334,46781200
2000-09-13,20.746104996719637,21.110745140047737,20.630955477773924,20.957212448120117,40744800
2000-09-14,21.09155917009171,21.110750761693247,20.17036277321782,20.2087459564209,78503000
2000-09-15,20.093586588323756,20.15116133499517,19.44107279271439,19.709754943847656,99915200
2000-09-18,19.72894537638104,19.844094863013616,19.095623199901883,19.34511375427246,69037800
2000-09-19,19.53702526826125,20.18953888232891,19.460258960723877,19.959239959716797,79311200
2000-09-20,19.920864435485363,19.959247603954505,19.40269166115193,19.72894859313965,67791400
2000-09-21,19.652180197176243,19.99762867720473,19.517839121609608,19.709754943847656,48952200
2000-09-22,18.769376159185477,19.498656623448305,18.730992976855852,19.421890258789062,84476600
2000-09-25,19.42188330669792,19.498649643878547,18.5582620134159,18.80775260925293,53484200
2000-09-26,18.71179821246405,20.227933657371395,18.558265509182295,19.249162673950195,155704800
2000-09-27,19.479456409965593,19.517839575305427,18.366344615110414,18.615835189819336,106155600
2000-09-28,18.67341356734374,18.99967053614625,18.615838808143295,18.826946258544922,52360400
2000-09-29,18.730987738574726,18.826945667563326,18.001707478261366,18.519880294799805,74053600
2000-10-02,18.577457871547963,18.673415815099347,17.886560677978,18.155242919921875,58562400
2000-10-03,18.289575416607093,18.366341735249723,17.349188013234848,17.368379592895508,85374000
2000-10-04,17.310813521048665,17.36838828885703,16.735065842965007,17.022939682006836,136453400
2000-10-05,17.04212920660359,17.579493641046046,16.965362858826097,17.003746032714844,81099400
2000-10-06,17.13809335620653,17.42596726476543,16.811836259839776,17.06132698059082,61794000
2000-10-09,17.080511315333666,17.118894486828797,16.274464713935895,16.63910484313965,58323600
2000-10-10,16.562337541088617,17.061318741631265,16.523954371816107,16.754253387451172,62066200
2000-10-11,16.581528325786508,17.483532760175354,16.581528325786508,17.118892669677734,101205800
2000-10-12,17.29162121915269,17.46434551545943,16.523957680011616,16.69668197631836,90219600
2000-10-13,16.543147730272867,16.850213117377702,16.00578330283941,16.504764556884766,104521200
2000-10-16,16.427997409262076,16.523955338054495,15.218927506477602,15.46841812133789,119759000
2000-10-17,15.929016340177741,16.101740613745935,15.430035105425185,15.48760986328125,81276600
2000-10-18,15.238118729153692,16.351230676623356,14.87347860843087,15.890632629394531,110536400
2000-10-19,17.944131003485786,19.095626041142626,17.809789915759154,18.99966812133789,256993200
2000-10-20,18.826949947060925,20.304702389388847,18.769375176580617,20.016828536987305,160378600
2000-10-23,19.844100457082092,20.343081706486476,18.635030506602234,19.07643699645996,185170400
2000-10-24,19.229973932591882,19.32593188634733,18.481501893299384,18.884525299072266,94427400
2000-10-25,19.018860036499646,19.47945805958339,18.5582620134159,18.80775260925293,167603800
2000-10-26,18.73099207762488,19.97844544345031,18.673417306894475,19.786529541015625,114826600
2000-10-27,19.863292503885283,21.24508676502513,19.844100916925008,20.784488677978516,124292400
2000-10-30,20.726915385388683,21.532962094820462,20.688532208749074,21.20670509338379,110057600
2000-10-31,21.187503489305666,21.34103612328614,20.880438221344715,21.149120330810547,104474000
2000-11-01,21.033974652658458,21.51376422046545,21.01478306994618,21.379423141479492,81309400
2000-11-02,21.6097219780816,21.753658847384983,21.379422987196183,21.590530395507812,77985200
2000-11-03,21.264277831975356,21.37942735092107,20.899637688647257,20.957212448120117,68711000
2000-11-06,21.091549086056165,21.5329554818517,20.957208009074918,21.341039657592773,74851400
2000-11-07,21.41781228653928,22.070326280932054,21.341045934257778,21.64811134338379,104331200
2000-11-08,21.840032359482898,22.223864211143404,20.880452730331626,21.32185935974121,206149400
2000-11-09,21.033981417432244,21.897602917235577,21.014789828547727,21.763261795043945,91058600
2000-11-10,21.475385004160355,21.590534521608934,20.515805692088847,20.68852996826172,93744400
2000-11-13,20.477422089814468,20.918828564102878,19.7769292067046,20.40065574645996,83364800
2000-11-14,20.88044371505308,21.43699965966387,20.669336287786916,21.129934310913086,84218600
2000-11-15,21.206709396403138,21.763265570607384,21.0915598431195,21.513774871826172,60422200
2000-11-16,21.32184855027947,21.955170784446185,21.168315887451172,21.168315887451172,92128600
2000-11-17,21.321854623302617,21.494578918180856,20.81807542990775,21.20670509338379,106525600
2000-11-20,20.918818859721338,21.033968321334484,20.13196420536485,20.630945205688477,80157200
2000-11-21,20.688536587676438,21.26428435913311,20.688536587676438,20.803686141967773,59487600
2000-11-22,20.28550692093678,21.341044177939164,20.266315334445828,20.957212448120117,76343200
2000-11-24,21.187513745182642,21.628920281540612,21.033981036884217,21.475387573242188,34439200
2000-11-27,21.935981775784683,22.185472382158437,21.686491169410928,21.7056827545166,85307600
2000-11-28,21.302653835780582,21.41780331597399,20.51579905445896,20.573373794555664,127446200
2000-11-29,20.515807610767375,20.6117655509487,19.421887092700263,19.978443145751953,98280400
2000-11-30,19.03805548640897,19.057247074600916,17.50272843105341,17.617877960205078,197200800
2000-12-01,17.828985494230494,18.61584061292097,17.21485466988671,17.3875789642334,109809800
2000-12-04,17.579496313963222,18.116860830110568,16.946173848503847,17.330005645751953,80407200
2000-12-05,18.174428784523727,18.57745202050577,17.88655504453655,18.385536193847656,101734400
2000-12-06,18.423928930583312,18.443120523219335,17.21485859451378,17.406774520874023,90560800
2000-12-07,16.408814654630774,16.58153901941636,16.04417432897231,16.312856674194336,145308400
2000-12-08,16.773442742471442,17.157274384175594,16.4088026828525,16.71586799621582,120939800
2000-12-11,17.042120992046637,18.04008303212144,16.88858837049667,17.828975677490234,95576200
2000-12-12,17.752225291805555,18.423931113657655,17.425968178334532,17.924949645996094,63106000
2000-12-13,18.577455029216917,18.577455029216917,17.44515146855184,17.579492568969727,98360400
2000-12-14,17.79059942992958,18.035292140535404,17.003744438961817,17.04212760925293,71201400
2000-12-15,15.674726568001502,15.967398230275174,14.662370490300761,15.103776931762695,116899800
2000-12-18,15.04619764938853,15.353262907539317,14.432067133086958,14.681557655334473,107187400
2000-12-19,14.56641401905395,14.739138295959727,13.66440946187933,13.760367393493652,120271800
2000-12-20,13.146235993109554,13.51087611554617,12.704829529107336,12.743212699890137,149037800
2000-12-21,12.51291554402962,13.85632672206961,12.37857442622562,13.338153839111328,163173000
2000-12-22,13.74117603019622,14.470456322301605,13.74117603019622,14.25934886932373,109551800
2000-12-26,14.393684387207033,14.911857025146485,14.086619120279948,14.393684387207031,66941600
2000-12-27,14.16339093615197,14.374498389129844,13.817942376733628,14.25934886932373,69003800
2000-12-28,13.856324694768576,14.2017732328653,13.472492985772217,13.683600425720215,77619200
2000-12-29,13.491686389494355,14.067434030582307,13.203812568950378,13.318962097167969,99977600
2001-01-02,13.54926115360315,13.81794338611086,13.165429392877847,13.318962097167969,82413200
2001-01-03,13.26138886323653,15.007823576050601,13.242197272985825,14.719949722290039,135962200
2001-01-04,14.681564915564753,15.506803204936366,14.393691093690935,14.873480796813965,112397000
2001-01-05,14.892672172332842,15.314887105053618,14.604798354568675,15.084588050842285,93414600
2001-01-08,15.027011871337889,15.276502489891392,14.336114773805113,15.02701187133789,79817600
2001-01-09,15.353269312436387,16.1593159513393,15.276502965874206,15.909825325012207,114965400
2001-01-10,15.660332645930296,16.523953931551453,15.583566309430639,16.236080169677734,90230200
2001-01-11,16.2744648326527,17.118894611705436,16.063357387889518,16.888595581054688,101854800
2001-01-12,16.850220305897366,16.88860349566023,16.120939700402946,16.42800521850586,73712000
2001-01-16,16.38961785188328,16.42800103186427,15.698720612225435,16.140127182006836,68462400
2001-01-17,16.466383203283534,16.85021497958385,16.140126193428266,16.25527572631836,72844200
2001-01-18,16.485571640031832,17.253235045854034,16.159314692557395,17.04212760925293,109788800
2001-01-19,18.423922179175204,18.86532864805128,18.07847363831567,18.730987548828125,209348800
2001-01-22,18.654226703604145,18.730993068639552,18.116862148356287,18.462310791015625,76673000
2001-01-23,18.347152875303852,18.711792942909263,18.09766230273173,18.596643447875977,70295200
2001-01-24,18.73099224617133,19.479464272401536,18.654225884506694,19.325931549072266,110455000
2001-01-25,19.26835788152095,19.652189711830133,18.903717642727226,18.980484008789062,85657400
2001-01-26,18.730987429618835,19.748141460120678,18.730987429618835,19.652183532714844,93080000
2001-01-29,19.517843667850936,19.84410064164982,19.498652081156884,19.80571746826172,84983800
2001-01-30,19.80572238899547,19.882488754844292,19.306741010978143,19.46027374267578,57276800
2001-01-31,19.345122385171443,19.57542146118539,18.73099151580092,18.75018310546875,81898800
2001-02-01,18.673406847493204,19.229962652814173,18.53906579103642,19.153196334838867,71792800
2001-02-02,19.19158120072023,19.46026333753031,18.654216927100062,18.67340850830078,71100000
2001-02-05,18.654223506554104,19.057246853917928,18.500690802796456,19.018863677978516,51399200
2001-02-06,19.057246489243788,19.594610942112695,18.942096963629023,19.210779190063477,96442000
2001-02-07,19.038050790685386,19.978438380144645,18.980476040310332,19.86328887939453,126061800
2001-02-08,19.575418564210455,19.80571760614234,19.03805413303605,19.11482048034668,88041200
2001-02-09,18.826948524781564,18.90371487962267,17.963327032819105,18.155242919921875,100575200
2001-02-12,18.05928596537164,18.251201862984516,17.560304631578163,18.04009437561035,71289400
2001-02-13,18.30877913773124,18.750185762645096,17.848180920429822,17.867372512817383,76070600
2001-02-14,17.694650507075373,18.116865595096694,17.310818608874172,17.924949645996094,61728400
2001-02-15,18.11685706046385,18.48149719197742,17.771408514819413,18.059282302856445,65627800
2001-02-16,17.50272258729425,17.88655422298053,17.234040442313855,17.59868049621582,66958400
2001-02-20,17.617878088215054,17.886560324854496,17.003747261610606,17.15727996826172,60730800
2001-02-21,16.965359369913735,17.828980604807533,16.946167786916096,17.272424697875977,63947200
2001-02-22,17.291615469944436,17.445148126725297,16.54314376813774,16.9461669921875,100816400
2001-02-23,16.715873669947822,17.656261511311133,16.67749049274932,17.425962448120117,92620600
2001-02-26,17.694642138005804,18.404730813825996,17.617875794673893,18.289581298828125,87936800
2001-02-27,18.232004165649414,18.788560082285027,18.016098853161463,18.232004165649414,99148600
2001-02-28,18.28957988043963,18.44791045128289,17.8673650248576,18.11685562133789,84608400
2001-03-01,17.982520129310988,18.27039398410252,17.27243128749188,18.22721290588379,81781600
2001-03-02,17.656265225142338,17.848181151502583,17.330008150329927,17.406774520874023,79800800
2001-03-05,17.579491134826196,18.00170598740936,17.368383708534616,17.637065887451172,49383600
2001-03-06,18.001705322105174,18.423920159084187,17.92493898810899,18.251195907592773,66781800
2001-03-07,18.385542000359045,18.769373774896813,18.212817701817052,18.635032653808594,59743600
2001-03-08,18.51987565117043,18.606237765605943,17.944128221600366,18.193618774414062,54626000
2001-03-09,17.79060637359451,17.867372744138606,16.85021833442932,17.406774520874023,103794400
2001-03-12,16.792636629189538,16.888594552784905,15.852248977954924,15.948206901550293,114376000
2001-03-13,16.02497409921754,16.81182911486774,15.967399341974842,16.63910484313965,91035600
2001-03-14,16.120927863650852,16.965357418413515,16.02496995970055,16.581525802612305,90686200
2001-03-15,16.9845560293675,17.21965299135592,16.42799995608879,16.48557472229004,71638400
2001-03-16,16.120931094454736,16.926977649177473,16.116133198295675,16.754253387451172,112848800
2001-03-19,16.735063085347516,17.042128463060315,16.31284819099242,16.677488327026367,61036400
2001-03-20,16.754258376423575,17.23404813519859,16.15931907554255,16.178510665893555,91822800
2001-03-21,16.044161893008802,16.35122719239653,15.27649864453948,15.372456550598145,124988600
2001-03-22,15.525988859158975,16.600717383402365,15.506797278368914,16.581525802612305,126363200
2001-03-23,16.8693985217184,17.502720650520114,16.696674304772475,17.368379592895508,99519600
2001-03-26,17.541114147956023,17.656263693785057,17.061324373668384,17.21485710144043,63118600
2001-03-27,17.21485117269688,17.982514547176113,17.157276419610934,17.88655662536621,95135600
2001-03-28,17.617883203804695,17.790607548940034,17.00375219887904,17.06132698059082,78681600
2001-03-29,17.003746032714844,17.560302054101673,16.75425540243799,17.003746032714844,86985000
2001-03-30,17.118897705078126,17.253238830566406,16.543150024414064,16.792640686035156,91201600
2001-04-02,16.831022815768424,17.48353681318704,16.77344805129031,17.13808822631836,75924000
2001-04-03,16.984547329172315,16.984547329172315,16.197692594148513,16.38960838317871,94187600
2001-04-04,16.38961335008899,16.888594552784905,15.679524715483259,15.948206901550293,104046600
2001-04-05,16.50476619535606,17.61787833411263,16.427999840959053,17.425962448120117,113364000
2001-04-06,17.31081344553573,17.560304104950323,16.90779007263523,17.253238677978516,92622000
2001-04-09,17.370689576505,17.631694697843393,17.09126010948471,17.54878807067871,56295600
2001-04-10,17.794437775444223,18.451557455810836,17.742236055344083,18.325660705566406,109199400
2001-04-11,18.623513044782868,18.884518111107315,18.33180074212765,18.436203002929688,109879600
2001-04-12,18.288811898714094,19.13324157570899,18.224327287690805,19.09332275390625,87520000
2001-04-16,18.853823599628694,18.909095487533016,18.460778933268855,18.666513442993164,65857400
